prompt,completion
I found out yesterday that I have a nest of yellow jacket bees in my front yard. They can be so aggressive.," 

###

 -> that is a lot of cbs, what is the plan"
I will be able to take control of it myself as I have done so in the past. It still makes it difficult because I can not mow the grass until it gets taken care of., I also have to coordinate transport and other vehicle functions. I have only worked with themince
"It was enough to wake me, but not the cat, lol. It just made me realize that the Big One could happen any time and I would have been up the proverbial creek!"," -> -> lol, I would have been very tired then too.

dos &"
"The other day I had a flat, but I had my floor jack and 4-way lug wrench in my trunk and was able to get my tire changed and get back on the road within 10 minutes."," That feels verycharging.

###

 -> That is truly powerful.  You are"
"One time, my friends were daring me to jump into a very cold spring from a height of around 40 feet. I was nervous, naturally."," -> 

###

 -> Great backpedal! Was yourn your first attempt"
I would be too! Did you to it?,"

###

 -> i left it for a friend in india

gram"
My dear friend Kris just started a job at a gorgeous golf resort on the shores of Lake Michigan. The green-eyed monster in me wants sooo badly to be there!," ->  Just curious, what's your final destination? -> I want to be there so"
You must be so proud!," I have never seen such a show off-it here"".

Anna&Madora"
"I am, but it's so gorgeous and it's a fantastic golf course. And I'm stuck here, bored stupid! I know, I'm being selfish."," I can get another place, I tell you that. But this wonderful one I'm supposed"
"I don't think you're being selfish, you're doing your best!","')


 athleticism, which is something that I tend to look down on. It"
I feel so relaxed and at peace when I meditate ,". It has never occurred me meditating before.

###

 -> Nice! I"
"Yes, I was truly frightened. It ended up being okay though. It was actually just a roofer inspecting my roof that nobody told me about.", I started to havehyforsighted mefords &&&&&&&
I felt so let down by a person who promised me a project -- but then pulled it away at the last minute in a way that was very personal and reactionary., -> -> That sounds so personal and reacty. I hate getting do&&&&&
That's terrible. People need to learn to commit to their promises.," Do you suppose this woman was serious about the arrangement? -> 

###

 ->"
Especially when it's based on emotion versus honoring a commitment. And when they know it has a very real economic impact.," -> 

###

 -> Yep. I think so too. We should both be"
"oh, that is nerve wracking. What did you try to do to cope?","

###

 -> I just did what I could do to help.

I"
"Honestly, I took a xanax beforehand. It was a group presentation also which helped take some of the spotlight off of me.", I feel pretty damn fine! I had the presentation stored in a directory so I could grab
So I work at a UPS Store. I once gave a customer the wrong package that was valued at $700., I have 99% of the sakf itself. -> I have been working my way
Ut oh.. what happened?,"

###

 -> They wrecked my car, I am very thankful they&&&&"
I love what I do because it's about both inspiring and empowering people to be their best and to excel at their jobs.," 

88rising is their name. -> I googled ""ansom exceeding Excellence"
What did you do after waiting for 2 hours?," -> 

###

 -> I fed the animals, exercised them and talked to the"
"Could be. I just feel he was being rather inconsiderate, which is not something I'd expect of him."," I'm actually ending the deal right now.

###

 -> Maybe you can all"
Maybe not a true friend after all.," ->  -> You are very lucky.

You found someone truly great.&&&"
I was so envious of my friend when she won from a lottery ticket she bought for a buck., I saw her jaw/ Underlines how much I bounty her neck..  -> I fan
I bet. How much did she win and did she offer to share?!,"?!?!?!?

A little more than a zillion? 

Well"
"I had a rather unnerving experience this past winter. Being unable to sleep at 4am, I went outside for a cigarette (I live in an apartment complex). Suddenly, out of the darkness, appeared a tall bulky figure dressed in black. They were coming straight at me!"," I managed to light another cigarette just in time! That ended quickly, and I wished them"
What did they or the person do to you?,"

###

 -> They tore my shoe off once I was parking one day&&&"
"Well, I'm in a wheelchair, so can't move too quickly. I just sat looking at them, trying to figure out whether I could reach the broom at the corner of the porch.", Then I started scrambling to get out of the way if I over jumped the Gate Inn Sand
"Broom would be a good choice, hit them in the crotch, that will stop them."," 

Thanks! -> Good, I need to get that on the desk next&&"
I had to give a presentation in front of my college class and it didn't go so well.," I was impressed by the ladies they had at the presentation. -> -> oh yes, that"
"There was a lot of stuttering and red-face going on. Also, technical difficulties.","

###

 I was nervous. I mean, I am not necessarily&&&&&"
Honking is a way to communicate. In some countries they honk just to let another driver they are there., In the United Kingdom we tend to leave the windows open so we don
"Exactly, I think a lot of people are too cautious while driving, which makes things even less safe ","

66 -> Monday I drove my car extremely carefully, it was very similar to&&"
"Fortunately, it didn't, but there was a LOT of thunder and lightning. I think a lot of places are being hit by storms right now. Please stay safe!","

12am review: I love ABBY AldonTF,.&&&&&"
That is good. Did you have a good time with your supervisor?," -> 

###

 -> n yes, I gotto see my boss too,"
I recently started putting part of my paychecks into a savings account. I have almost $1000 now., ->  -> That is really really really really really really really really really great!  what
"That may take awhile, but for the moment I have a nice emergency fund and am prepared for whatever may come my way."," 

###

 -> thats very important for anyone, many things will come your way"
"That's horrible, but looking back in the future it will be funny hopefully. My dog I thought had been trained, but she clearly had not!", She is so much better now! She is a cats won't[]&&&&&
