prompt,completion
"I'm like that too, so I can totally relate. Were you able to talk to him about how you felt?", -> I am but he had an issue and told me he wouldn't call me anymore.
"I cosigned a loan with my son, expecting he would make the payments and he has let me down by being late every month."," I go on and on about how sorry I am about it and trying to pressure him,"
That sounds exciting! Congratulations to her. I bet there was a lot of celebration to be had for such an achievement!," She is probably a professional musician as well. -> Yes, she played at several festivals in"
"Absolutely! Of course, now the real work begins ;-) But her *knowing* that it was her hard work paid off in such a gratifying way -- ah, so happy for her!"," She's been working that much just to get that job, I'm sure! You know"
In college I studied very hard for an upcoming exam that I was very interested in getting a very high score. I was confident that I did so.," -> everything went great

i was surprised and happy

a mysterious cloud was casting"
My friend has been on the couch for a few weeks. He is getting under my skin now., I say isn't in the past -> Its safe to say your happy for your friend.
"No, he is a friend that recently got fired and needs some help.", I am a horrible friend as well so I feel awful for him -> Sorry to hear that
"I have been trying to lose weight in a group and while i made it to 4 lbs, my friends made it to 15. :("," -> How much more weight would you like to lose if you tried?

My friend"
That must feel lonely.  You should go out and try to meet some people!, -> That's basically absolutely true.  As long as you have plenty of to one or
My roommate eats my food sometimes. This makes me so angry!, -> I hate when that happens! What do you do? If he.s really hungry
"You should get a mini fridge and put it in your room, with a lock on it.",  That way you can freeze certain foods and quenches your cravings.  /
I'm a little anxious about an upcoming move. It's to a *very* different state with a *very* different climate and way of life!," -> Oh man.. Where are you moving?

You are moving to Georgia?
"
What is the state and do you like change?, -> I tend to be in a harmony with my surroundings. I do love change and adventures
"Im sorry to hear that , i hope she can find a way stop this before she spirals out of control", -> She's facing a lot of issues she cannot overcome. I try to encourage her to
I ended up watching The Ring! It was ridiculousness., I think every grown up will enjoy it! The colors were so vibrant! -> who uses
"I plan on coming clean at some point, but I'm not sure how to break the news.", -> Don't worry! It is not as strange a story as you might imagine. Just
Yikes what was it about?," Meets coming up, what is it about? Any errors on my part. -> No"
A young girl would come out of the TV if you watched a video.," -> That's cool. I've only been watching YouTube lol

I just sent one"
That's great. I bet it is a very special place for you two., I'm sure it will be for her. -> She has never been to a man cave
I was devastated when I recently had to my chihuahua Riley to sleep.  She had Congestive Heart Failure., -> Oh no!  That is terrible!  I'm sorry- is she fighting a
at least Riley passed in their sleep. Hopefully they didn't suffer. i'm sorry you lost a loved one., -> me too its the worst when you can't find anyone you thought you could confide
Thank you.  She was my constant companion.  I loved her so much, I had to take her to the doctors if things were really bothering me but she was always
"Dang, that sucks. MAybe they can visit you instead?", -> He kinda keeps doing it over and over. I hope he stops later this year though
"Yeah, hopefully so.  It isn't healing correctly is the problem or else I would just go in my cast."," -> I guess us lay people have bigger things to take care of.

 What are"
I found out yesterday that I have a nest of yellow jacket bees in my front yard. They can be so aggressive.," -> Yellow jackets can be an active bees, they do like Complex Flower Su Rebstands"
I will be able to take control of it myself as I have done so in the past. It still makes it difficult because I can not mow the grass until it gets taken care of.,"  -> You are terrific at work, it IS so functional! I would be very ent"
"I love paints, and growing up we had 2 quarter horses that my dad used for calf roping.", It was fantastic to see what a talent he was. -> Do your horses move around a
10 minutes is a good time to be able to change a tire. I do not think I could change a tire own my own. ," -> I agree with you

It will be a good experience

I will not"
"One time, my friends were daring me to jump into a very cold spring from a height of around 40 feet. I was nervous, naturally."," -> Omg sounds like a fun time

Impaing me havent ever gotten"
My dear friend Kris just started a job at a gorgeous golf resort on the shores of Lake Michigan. The green-eyed monster in me wants sooo badly to be there!, -> Where is Kris going?  My friend J pronounce it LOCK ME IN and i
