prompt,completion
I live alone. Sometimes it can be hard with nobody around.,"

###

 

###

 

###

 

###"
That must feel lonely.  You should go out and try to meet some people!,"

Ranges are soatsuki!  Not bad fun!, says I.  Not"
I think that's a great idea. I will try to go out this weekend.," Hopefully it goes well!

###

 

###

 

###"
My roommate eats my food sometimes. This makes me so angry!,"

###

 

###

 

###

 

###"
"You should get a mini fridge and put it in your room, with a lock on it."," It should be totally satisfactory.

###

 

###

 

"
I think that's a great idea. I know where to get those fridges for cheap.,"

###

 

###

 

###

 

###"
"Wow, that truly is devastating. I wish your family can make it through these hard times :(","

###

 

###

 

###

 

###"
"My parents health has deteriorated rapidly, and they refuse to go get counseling. It's very sad for me to see.","

###

 

###

 

###

 

###"
"If my sister died to breast cancer, I would be so depressed to the point of my health deteriorating too. :(","

###

 

###

 

###

 

###"
Amen to that.Life is so unfair it's not even funny.,"

###

 Don't be hard on meiners. I'm so proud of you"
"Life is not fair, but it is also amazing in that we are here to begin with", and right now I am starving. Life is right now I go to sub your old bones
I'm a little anxious about an upcoming move. It's to a *very* different state with a *very* different climate and way of life!," I encourage you to study so many moving things, it's going to make you feel more"
What is the state and do you like change?,"

###

 

###

 

###

 

###"
"We've been great with change, including a few overseas moves under our belts. But this is to Anchorage! I've read a lot, and there's a lot to be excited about -- but man, those looooong winters!"," They're the most affordable, super fast and meet all his needs tools. No tedious work"
Ha! Not likely in the city....but hey...who knows! I WILL use the opportunity to finally learn how to cross country ski., Going to theibia? No easy way to go down. So many years ofaxy and
"My sister unfortunately will not seek help for her alcohol problems, and she will not even admit to them. I am extremely sad apprehensive about what might happen to her.","

###

 

###

 

###

 

###"
The horror film I saw last night can cause nightmares. It was so scary!," 

###

 

###

 

###

 

"
I know how you feel! What did you watch?,"

###

 

###

 

###

 

###"
I ended up watching The Ring! It was ridiculousness.,"

###

 

###

 

###

 

###"
I cheated on my girlfriend recently. I feel horrible about myself right now.,"

###

 

###

 

###

 

###"
"I plan on coming clean at some point, but I'm not sure how to break the news.","

###

 

###

 

###

 

###"
I saw a horror film last night! It was such a scary experience!," Mamed wasn't quite as lovely then, I needed some quick arose. I watched him"
Yikes what was it about?," 

###

 

###

 

###

 

"
A young girl would come out of the TV if you watched a video.,"  It is only a matter of minutes, but it is very advanced.  It is"
I was devastated when I recently had to my chihuahua Riley to sleep.  She had Congestive Heart Failure.,"  She was prescious and needed to be quagged.  -> 

###"
at least Riley passed in their sleep. Hopefully they didn't suffer. i'm sorry you lost a loved one.,"

###

 

###

 

###

 

###"
Thank you.  She was my constant companion.  I loved her so much, I want to make her see me that she was made a captain of a bar. 
Once I was suppose to go visit my sister and nieces who I hadn't seen in forever but I ended up breaking my heal and big toe and wasn't able to go. I was so upset!,"

###

 

###

 

###

 

###"
"Dang, that sucks. MAybe they can visit you instead?","

###

 

###

 

###

 

###"
"Yeah, hopefully so.  It isn't healing correctly is the problem or else I would just go in my cast.",  It's being properly prepared for the potential talent of the sesh. ) -> 
"No, I do not live in Alabama. We drove and trip was overall very good as sometimes it can be challenging when driving such a long distance",".

###

 

###

 

###

 

"
"I was recently working on a project where unfortunately, my teammate really didn't pull their weight.", So I was quite shocked when I walked up to them and it actually was within their sword
That is the worst!! I know that you must have been very frustrated with your teammate.,"

###

 

###

 

###

 

###"
I found out yesterday that I have a nest of yellow jacket bees in my front yard. They can be so aggressive.," So much so many years ago, I was so surprised. 

###

 "
"Since that earthquake in the early hours of the morning I realized how badly off I would be if I didn't get an emergency packet together. So that's what I did - cash, water, important documents, a change of clothing.", I got itUTHORES & used it to get an astonishingly strong and healthy STOP
"wow, it must have been quite an experience",". 

###

 

###

 

###

 I can"
My prayers are with you buddy. Stay safe,".

###

 I am so grateful to have him hunting some new ent..
"
I went back to a horse ranch where I owned horses over 20 years ago. Good times,".

###

 

###

 

###

 

"
A paint (Black and white) and a red quarter horse ,"

###

 . The paint was very good.

###

 

"
10 minutes is a good time to be able to change a tire. I do not think I could change a tire own my own. ,"

###

 

###

 

###

 

###"
"One time, my friends were daring me to jump into a very cold spring from a height of around 40 feet. I was nervous, naturally.","

###

 

###

 

###

 

###"
I would be too! Did you to it?,"

###

 

###

 

###

 

###"
My dear friend Kris just started a job at a gorgeous golf resort on the shores of Lake Michigan. The green-eyed monster in me wants sooo badly to be there!,"

###

 

###

 

###

 -> 

"
You must be so proud!, I have never lived quite deep in the southern region. Mowed and safely acquainted with many
"I am, but it's so gorgeous and it's a fantastic golf course. And I'm stuck here, bored stupid! I know, I'm being selfish.", I can take my barbearer Barasso to the line and take my bar entrance right
"I don't think you're being selfish, you're doing your best!"," I think it's great that you're working hard to save your money, another reason to"
"Once, I thought somebody was attempting to break into my house.","

###

 

###

 I shocked them with my police chir histories"
It must have being terrifying!," I would also like to know how you got lost.

###

 

"
I felt so let down by a person who promised me a project -- but then pulled it away at the last minute in a way that was very personal and reactionary.,"

###

 

###

 

###

 

###"
