prompt,completion
That's wonderful!  I do too.  I don't take it for granted because I've been battling Lupus for 13 years and in bed a lot.  Its an amazing world we have! What is on of your favorite things to do outside?,  New friends?  New dates?  New cities?  New partners?  New
Optimism is the faith that leads to achievement ," high blood pressure, and yet quickly descends on it.

###

 Testing the"
There is many paths leading to faith,", including an Am Atomic Weapons apartment.

###

 

###

 "
"I have anxiety attacks too,  you feel like you cant catch your breath and you are light headed.","

###

    

###

 

###

 "
yes! And i felt like that for 3 days on and off!," So much better, did much harder work and got easy fun rather than so many years of"
We planned our honeymoon and booked a flight but I was so nervous about flying.,"

#Kevin and I chose the nere Reserve instead.

###

 "
Don't worry. It will be okay. Flights are always safe," when close to home. That is why so many people have died abroad. 

"
"I found that out, after many sleepless nights. Now we fly all the time and I love it. I feel kind of silly.","

###

 

###

 

###

 

###"
"That will be *such* a wonderful feeling when you do. I know it's hard when you see someone reach the ""finish line"" first -- are you able to turn that envy into inspiration?","

###

 

###

 

###

 

###"
"I really am trying hard to- that's such a great suggestion. I know I'm making good progress to my goal, and I genuinely am pleased she did it!","

###

 

###

 

###

 

###"
I used to be soooooo territorial of my boyfriend (now husband of decades!) when were dating.," I would ask him questions like that and he would give them answers. 

###"
"I'm like that too, so I can totally relate. Were you able to talk to him about how you felt?","

###

 

###

 

###

 

###"
"Yes, but when we were younger -- he didn't really understand. And truly, it was more about my own insecurities than about him, you know? As I grew more into myself, the jealousy loosened its hold."," 

### [+bulleted montage] 

###

 

"
"I cosigned a loan with my son, expecting he would make the payments and he has let me down by being late every month."," Now I cosmulate the child through his early days, leading me to appeal to him"
wow.. what do you plan to do ?,"”

###

 

###

 

###

 
"
That sounds exciting! Congratulations to her. I bet there was a lot of celebration to be had for such an achievement!," How could that be possible? 

###

 

###

 -> "
"Absolutely! Of course, now the real work begins ;-) But her *knowing* that it was her hard work paid off in such a gratifying way -- ah, so happy for her!",  She is a conscious human being and circuitry!  She is a human being! 
In college I studied very hard for an upcoming exam that I was very interested in getting a very high score. I was confident that I did so.,"

###

 

###

 

###

 

###"
Being competitive isn't a bad thing unless you let it get in the way of your personal life. ,"

###

 

###

 

###

 

###"
"Wait, were they leaving to go somewhere or like dying? Either one is a little sad to be honest.","

###

 

###

 

###

 

###"
"No, he is a friend that recently got fired and needs some help."," I am kind enough to help him.

###

 

###

 "
"I have been trying to lose weight in a group and while i made it to 4 lbs, my friends made it to 15. :("," .  I am so thankful for them! -> 

###

 

"
How did they lose so much weight compared to you?,"

###

 -> 

###

 -> 

###

 -> "
i guess they worked harder but, some of the great plumbful of counter rage that had been deposited in the deposit of
"We paid 600$ for a cruise, but they canceled it with not refunds one week before. so mad",", not an arm or a backup.

###

 

###

"
No refunds for a cancel 1 week before? That sounds like a total scam! I would be furious. Did you ever find a way to get your money back? Because that does not sound legal!, I found that people rely on legitimate business methods which make us book Bucharesto succeed.
"we are currently pursuing a case against them. they are a local travel company, so they dont know what they're in for",.  I've been working hard to only costly.      ->
I live alone. Sometimes it can be hard with nobody around.,"

###

 

###

 

###

 

###"
That must feel lonely.  You should go out and try to meet some people!,"

Ranges are soatsuki!  Not bad fun!, says I.  ->"
I think that's a great idea. I will try to go out this weekend.," Hopefully it goes well!

###

 

###

 

###"
"You should get a mini fridge and put it in your room, with a lock on it."," It should be automated and ready to go.

###

 

###

"
I think that's a great idea. I know where to get those fridges for cheap.,"

###

 

###

 

###

 

###"
I recently lost my sister to breast cancer. She was very young and has left three little girls. I have been devastated.," I have never developed other personal care duties, so I have to make just one really really"
"Wow, that truly is devastating. I wish your family can make it through these hard times :(","

###

 

###

 

###

 

###"
"My parents health has deteriorated rapidly, and they refuse to go get counseling. It's very sad for me to see.","

###

 

###

 

###

 

###"
"If my sister died to breast cancer, I would be so depressed to the point of my health deteriorating too. :(","

###

 

###

 

###

 

###"
Amen to that.Life is so unfair it's not even funny.,Don't be hard on me. I'm so proud of you.Bad shouldn't have
"Life is not fair, but it is also amazing in that we are here to begin with",". Life is right now, I am happy and thankful. Isssafion is how I"
"We've been great with change, including a few overseas moves under our belts. But this is to Anchorage! I've read a lot, and there's a lot to be excited about -- but man, those looooong winters!"," They're the most affordable, super fast and hard teen seconds in all of Europe. Go"
Oh that is all the way into the cold and wet wild! Do you have or will you think of getting sled dogs?, I think you should get in the mix instead of making too many deep red rivers. D
"My sister unfortunately will not seek help for her alcohol problems, and she will not even admit to them. I am extremely sad apprehensive about what might happen to her.","

###

 

###

  -> 

###

  ->"
"Im sorry to hear that , i hope she can find a way stop this before she spirals out of control","

###

 

###

 

###

 .

###"
"I have been trying to get my family and her friends to have an intervention, but they have not agreed to it. She really needs one."," 

###

 

###

 

###

 

"
The horror film I saw last night can cause nightmares. It was so scary!,"

###

 

###

 

###

 

###"
I know how you feel! What did you watch?,"

###

 

###

 

###

 

###"
I ended up watching The Ring! It was ridiculousness.,"

###

 

###

 

###

 

###"
Sorry to hear about that.  I wonder if there's any way to fix this situation.  What do you plan to do?," 

###

 

###

 

###

 

"
"I plan on coming clean at some point, but I'm not sure how to break the news.","

###

 

###

 

###

 

###"
I saw a horror film last night! It was such a scary experience!," I wasisa, Ipoon! Ip, it is one of the most underrated film"
